Id,SalePrice
2318,179134.0
2319,182226.0
2320,181695.0
2321,237491.0
2322,184565.0
2323,196333.0
2324,175010.0
2325,210666.0
2326,175987.0
2327,197897.0
2328,217155.0
2329,194710.0
2330,183787.0
2331,335972.0
2332,390535.0
2333,324587.0
2334,261711.0
2335,284498.0
2336,306010.0
2337,196042.0
2338,260816.0
2339,210307.0
2340,395680.0
2341,206080.0
2342,232591.0
2343,226149.0
2344,210995.0
2345,221870.0
2346,218738.0
2347,206198.0
2348,246124.0
2349,187139.0
2350,315783.0
2351,271605.0
2352,257469.0
2353,248841.0
2354,142057.0
2355,140848.0
2356,143207.0
2357,182389.0
2358,202704.0
2359,134243.0
2360,110087.0
2361,144472.0
2362,268573.0
2363,131561.0
2364,149478.0
2365,208577.0
2366,191379.0
2367,223310.0
2368,219888.0
2369,217293.0
2370,169063.0
2371,169105.0
2372,197456.0
2373,277061.0
2374,300973.0
2375,239114.0
2376,298612.0
2377,338245.0
2378,152704.0
2379,204782.0
2380,155425.0
2381,176667.0
2382,192942.0
2383,197313.0
2384,235678.0
2385,159597.0
2386,136383.0
2387,133336.0
2388,99903.0
2389,117270.0
2390,152205.0
2391,144834.0
2392,116073.0
2393,174410.0
2394,143177.0
2395,208620.0
2396,140167.0
2397,227039.0
2398,130220.0
2399,68510.0
2400,64645.0
2401,126683.0
2402,135108.0
2403,146043.0
2404,160421.0
2405,155393.0
2406,139910.0
2407,122128.0
2408,132664.0
2409,116930.0
2410,162578.0
2411,114772.0
2412,161843.0
2413,130974.0
2414,169193.0
2415,134452.0
2416,125631.0
2417,138689.0
2418,138529.0
2419,130002.0
2420,119203.0
2421,167264.0
2422,102816.0
2423,120585.0
2424,152609.0
2425,182296.0
2426,133741.0
2427,131829.0
2428,182740.0
2429,111368.0
2430,126609.0
2431,109745.0
2432,148110.0
2433,143087.0
2434,135100.0
2435,149570.0
2436,110211.0
2437,102696.0
2438,123716.0
2439,97598.0
2440,122482.0
2441,88468.0
2442,93081.0
2443,129273.0
2444,134686.0
2445,86503.0
2446,141155.0
2447,166435.0
2448,116564.0
2449,107166.0
2450,160947.0
2451,103627.0
2452,209409.0
2453,88201.0
2454,120774.0
2455,109646.0
2456,139335.0
2457,143756.0
2458,133756.0
2459,112582.0
2460,139423.0
2461,126931.0
2462,133527.0
2463,127801.0
2464,181167.0
2465,137874.0
2466,118974.0
2467,113222.0
2468,95116.0
2469,93847.0
2470,197822.0
2471,220929.0
2472,164088.0
2473,119285.0
2474,86985.0
2475,205836.0
2476,120689.0
2477,133856.0
2478,159405.0
2479,107007.0
2480,146969.0
2481,121993.0
2482,111557.0
2483,106072.0
2484,114793.0
2485,124525.0
2486,160091.0
2487,166824.0
2488,155930.0
2489,157550.0
2490,137694.0
2491,89007.0
2492,200461.0
2493,151480.0
2494,140831.0
2495,83104.0
2496,230979.0
2497,150996.0
2498,109382.0
2499,83513.0
2500,125501.0
2501,138592.0
2502,138621.0
2503,100679.0
2504,198433.0
2505,230111.0
2506,244228.0
2507,270280.0
2508,243015.0
2509,214242.0
2510,209549.0
2511,171085.0
2512,204542.0
2513,216191.0
2514,294835.0
2515,154067.0
2516,173866.0
2517,148824.0
2518,158439.0
2519,238386.0
2520,227102.0
2521,185494.0
2522,225734.0
2523,115349.0
2524,141251.0
2525,153527.0
2526,145695.0
2527,122536.0
2528,140674.0
2529,107219.0
2530,123073.0
2531,258474.0
2532,222182.0
2533,193163.0
2534,236669.0
2535,297052.0
2536,233754.0
2537,255486.0
2538,178668.0
2539,180429.0
2540,182016.0
2541,172928.0
2542,162743.0
2543,115807.0
2544,117414.0
2545,134387.0
2546,119440.0
2547,124209.0
2548,148663.0
2549,147221.0
2550,809207.0
2551,136864.0
2552,132143.0
2553,72913.0
2554,87504.0
2555,117247.0
2556,97989.0
2557,103194.0
2558,142824.0
2559,156649.0
2560,156244.0
2561,145146.0
2562,147688.0
2563,152010.0
2564,207571.0
2565,141642.0
2566,185570.0
2567,145991.0
2568,195644.0
2569,241424.0
2570,114560.0
2571,195129.0
2572,147618.0
2573,232780.0
2574,316660.0
2575,130114.0
2576,125417.0
2577,156772.0
2578,77480.0
2579,51896.0
2580,77745.0
2581,87750.0
2582,93257.0
2583,283193.0
2584,175977.0
2585,184885.0
2586,217843.0
2587,196577.0
2588,144091.0
2589,149051.0
2590,191843.0
2591,229680.0
2592,214126.0
2593,248500.0
2594,179103.0
2595,196637.0
2596,291593.0
2597,187096.0
2598,283872.0
2599,380106.0
2600,150518.0
2601,136647.0
2602,80914.0
2603,93277.0
2604,87945.0
2605,82525.0
2606,146010.0
2607,208934.0
2608,173578.0
2609,167659.0
2610,105166.0
2611,164696.0
2612,157360.0
2613,125380.0
2614,118948.0
2615,154675.0
2616,137660.0
2617,184315.0
2618,188316.0
2619,196582.0
2620,189476.0
2621,176748.0
2622,179082.0
2623,241561.0
2624,299090.0
2625,291564.0
2626,173635.0
2627,168141.0
2628,557861.0
2629,556584.0
2630,393149.0
2631,508845.0
2632,444145.0
2633,316640.0
2634,443073.0
2635,146003.0
2636,171761.0
2637,174886.0
2638,266133.0
2639,185267.0
2640,151290.0
2641,103994.0
2642,183768.0
2643,106776.0
2644,116435.0
2645,109659.0
2646,95088.0
2647,104149.0
2648,140415.0
2649,151958.0
2650,129244.0
2651,145414.0
2652,411647.0
2653,255849.0
2654,267602.0
2655,427007.0
2656,335382.0
2657,365892.0
2658,324601.0
2659,306427.0
2660,372041.0
2661,363811.0
2662,383564.0
2663,294049.0
2664,277251.0
2665,346349.0
2666,282829.0
2667,170176.0
2668,174727.0
2669,183789.0
2670,273413.0
2671,182425.0
2672,195489.0
2673,203324.0
2674,196839.0
2675,175401.0
2676,187390.0
2677,199467.0
2678,227959.0
2679,272427.0
2680,286327.0
2681,405953.0
2682,320456.0
2683,533787.0
2684,308491.0
2685,337925.0
2686,240265.0
2687,307281.0
2688,213097.0
2689,212440.0
2690,429906.0
2691,193476.0
2692,139635.0
2693,201722.0
2694,131974.0
2695,189419.0
2696,178612.0
2697,185785.0
2698,187467.0
2699,172948.0
2700,153034.0
2701,139939.0
2702,104157.0
2703,111773.0
2704,139118.0
2705,111914.0
2706,103152.0
2707,113312.0
2708,132198.0
2709,100316.0
2710,122911.0
2711,278920.0
2712,398928.0
2713,165873.0
2714,148651.0
2715,174542.0
2716,142381.0
2717,190849.0
2718,219163.0
2719,159737.0
2720,167990.0
2721,130710.0
2722,156135.0
2723,137031.0
2724,124883.0
2725,128353.0
2726,148272.0
2727,168699.0
2728,182573.0
2729,146378.0
2730,148672.0
2731,133962.0
2732,137608.0
2733,158273.0
2734,131040.0
2735,141563.0
2736,139913.0
2737,120679.0
2738,134134.0
2739,155037.0
2740,135921.0
2741,144241.0
2742,151570.0
2743,160172.0
2744,164933.0
2745,140674.0
2746,149236.0
2747,143949.0
2748,123836.0
2749,123418.0
2750,123355.0
2751,138868.0
2752,171076.0
2753,141201.0
2754,218865.0
2755,141782.0
2756,94413.0
2757,66535.0
2758,88409.0
2759,175231.0
2760,126178.0
2761,142101.0
2762,143887.0
2763,183657.0
2764,142236.0
2765,278694.0
2766,103183.0
2767,91598.0
2768,123232.0
2769,131910.0
2770,128174.0
2771,100081.0
2772,110339.0
2773,184041.0
2774,149863.0
2775,104530.0
2776,150003.0
2777,171291.0
2778,90916.0
2779,126362.0
2780,95756.0
2781,92588.0
2782,99160.0
2783,101877.0
2784,117864.0
2785,142319.0
2786,62911.0
2787,120565.0
2788,78226.0
2789,166782.0
2790,93154.0
2791,109800.0
2792,56344.0
2793,118313.0
2794,103735.0
2795,119283.0
2796,96843.0
2797,223244.0
2798,100700.0
2799,116133.0
2800,70745.0
2801,102942.0
2802,126276.0
2803,171723.0
2804,125339.0
2805,97510.0
2806,84469.0
2807,206781.0
2808,146954.0
2809,128600.0
2810,128559.0
2811,156371.0
2812,163064.0
2813,154204.0
2814,155306.0
2815,95494.0
2816,246755.0
2817,160953.0
2818,133701.0
2819,163537.0
2820,137909.0
2821,94624.0
2822,171986.0
2823,339187.0
2824,182762.0
2825,143722.0
2826,134054.0
2827,129291.0
2828,221315.0
2829,211826.0
2830,222652.0
2831,168039.0
2832,253836.0
2833,310764.0
2834,221470.0
2835,221454.0
2836,186374.0
2837,157333.0
2838,153301.0
2839,181321.0
2840,209992.0
2841,200343.0
2842,232027.0
2843,151068.0
2844,172030.0
2845,126106.0
2846,206193.0
2847,216343.0
2848,215432.0
2849,194837.0
2850,276353.0
2851,207237.0
2852,242429.0
2853,235483.0
2854,135907.0
2855,202598.0
2856,196891.0
2857,184462.0
2858,202433.0
2859,110019.0
2860,139784.0
2861,126888.0
2862,168015.0
2863,121575.0
2864,252921.0
2865,138856.0
2866,137262.0
2867,106651.0
2868,97727.0
2869,95562.0
2870,114758.0
2871,79348.0
2872,58139.0
2873,97050.0
2874,138397.0
2875,117400.0
2876,153699.0
2877,158328.0
2878,154993.0
2879,140870.0
2880,104742.0
2881,147213.0
2882,187758.0
2883,210339.0
2884,178508.0
2885,186274.0
2886,237296.0
2887,98564.0
2888,152226.0
2889,59409.0
2890,82346.0
2891,143315.0
2892,35853.0
2893,60413.0
2894,44620.0
2895,347900.0
2896,280892.0
2897,217581.0
2898,130512.0
2899,198232.0
2900,158547.0
2901,224402.0
2902,165630.0
2903,323717.0
2904,357744.0
2905,-1.0
2906,195123.0
2907,105284.0
2908,130510.0
2909,136813.0
2910,75143.0
2911,78668.0
2912,148553.0
2913,77830.0
2914,76772.0
2915,83264.0
2916,80782.0
2917,175204.0
2918,115955.0
2919,217724.0
