Id,SalePrice
1685,175040.0
1686,169843.0
1687,170581.0
1688,184317.0
1689,191261.0
1690,193695.0
1691,185458.0
1692,277345.0
1693,174139.0
1694,184578.0
1695,171832.0
1696,283413.0
1697,173223.0
1698,357988.0
1699,293013.0
1700,239548.0
1701,266420.0
1702,241971.0
1703,243844.0
1704,281368.0
1705,228872.0
1706,350170.0
1707,206231.0
1708,200439.0
1709,270118.0
1710,212603.0
1711,267648.0
1712,232030.0
1713,255407.0
1714,217769.0
1715,207578.0
1716,175920.0
1717,170400.0
1718,133813.0
1719,202552.0
1720,238411.0
1721,161434.0
1722,127701.0
1723,153568.0
1724,203894.0
1725,240702.0
1726,185649.0
1727,158421.0
1728,186863.0
1729,166676.0
1730,152438.0
1731,123199.0
1732,132767.0
1733,114426.0
1734,120939.0
1735,128288.0
1736,115344.0
1737,333580.0
1738,232864.0
1739,258446.0
1740,194709.0
1741,180337.0
1742,172027.0
1743,174304.0
1744,330076.0
1745,223313.0
1746,226451.0
1747,219005.0
1748,217502.0
1749,156219.0
1750,132382.0
1751,234731.0
1752,122874.0
1753,141284.0
1754,196366.0
1755,169007.0
1756,127385.0
1757,120838.0
1758,142906.0
1759,167403.0
1760,162547.0
1761,148639.0
1762,177787.0
1763,172451.0
1764,121635.0
1765,150198.0
1766,181875.0
1767,210757.0
1768,138905.0
1769,168822.0
1770,145334.0
1771,132876.0
1772,132251.0
1773,126273.0
1774,133569.0
1775,136647.0
1776,116499.0
1777,115610.0
1778,137919.0
1779,126329.0
1780,185134.0
1781,127703.0
1782,88744.0
1783,143971.0
1784,112164.0
1785,114408.0
1786,136631.0
1787,161561.0
1788,58576.0
1789,90393.0
1790,91409.0
1791,177071.0
1792,152883.0
1793,135955.0
1794,144908.0
1795,134864.0
1796,124892.0
1797,104062.0
1798,122582.0
1799,112006.0
1800,134303.0
1801,130686.0
1802,128839.0
1803,145071.0
1804,140926.0
1805,135909.0
1806,115514.0
1807,142856.0
1808,126215.0
1809,126287.0
1810,141252.0
1811,102978.0
1812,101348.0
1813,123166.0
1814,99809.0
1815,51188.0
1816,100935.0
1817,108516.0
1818,141719.0
1819,124270.0
1820,61902.0
1821,112717.0
1822,145125.0
1823,42619.0
1824,123953.0
1825,137287.0
1826,112145.0
1827,109707.0
1828,131395.0
1829,116528.0
1830,137289.0
1831,157743.0
1832,86290.0
1833,141987.0
1834,120331.0
1835,140858.0
1836,121172.0
1837,92133.0
1838,133707.0
1839,94914.0
1840,154386.0
1841,140145.0
1842,94246.0
1843,133543.0
1844,138467.0
1845,147925.0
1846,155948.0
1847,156281.0
1848,56930.0
1849,112611.0
1850,123128.0
1851,153150.0
1852,123967.0
1853,128798.0
1854,169374.0
1855,148687.0
1856,220311.0
1857,154502.0
1858,136279.0
1859,120334.0
1860,151223.0
1861,120124.0
1862,304146.0
1863,293878.0
1864,293913.0
1865,324475.0
1866,326492.0
1867,228961.0
1868,292489.0
1869,195769.0
1870,230087.0
1871,253583.0
1872,174713.0
1873,233581.0
1874,141280.0
1875,207057.0
1876,196336.0
1877,209307.0
1878,203458.0
1879,132551.0
1880,134642.0
1881,237752.0
1882,250814.0
1883,194589.0
1884,207612.0
1885,254292.0
1886,298037.0
1887,204979.0
1888,273295.0
1889,167019.0
1890,122904.0
1891,130789.0
1892,103655.0
1893,138127.0
1894,127503.0
1895,141464.0
1896,126598.0
1897,115509.0
1898,115144.0
1899,145413.0
1900,155543.0
1901,176070.0
1902,136421.0
1903,220542.0
1904,137149.0
1905,191351.0
1906,147550.0
1907,201877.0
1908,112604.0
1909,140327.0
1910,119234.0
1911,210409.0
1912,296235.0
1913,152797.0
1914,50622.0
1915,315778.0
1916,70413.0
1917,253109.0
1918,135339.0
1919,170786.0
1920,144601.0
1921,402871.0
1922,314995.0
1923,210162.0
1924,224681.0
1925,212175.0
1926,381993.0
1927,132625.0
1928,164868.0
1929,123210.0
1930,129234.0
1931,135536.0
1932,134117.0
1933,180697.0
1934,181124.0
1935,171316.0
1936,192187.0
1937,183354.0
1938,167888.0
1939,230948.0
1940,192363.0
1941,171815.0
1942,184419.0
1943,205886.0
1944,346941.0
1945,387377.0
1946,128842.0
1947,255320.0
1948,178074.0
1949,232841.0
1950,179089.0
1951,260835.0
1952,212300.0
1953,166817.0
1954,195335.0
1955,134135.0
1956,284442.0
1957,155178.0
1958,297847.0
1959,144635.0
1960,113751.0
1961,123317.0
1962,96870.0
1963,103817.0
1964,111019.0
1965,150543.0
1966,153777.0
1967,294607.0
1968,410765.0
1969,385673.0
1970,435011.0
1971,452104.0
1972,375529.0
1973,275305.0
1974,327404.0
1975,464120.0
1976,277274.0
1977,359106.0
1978,341904.0
1979,315546.0
1980,205540.0
1981,334195.0
1982,223287.0
1983,199446.0
1984,168575.0
1985,218440.0
1986,213258.0
1987,182755.0
1988,176417.0
1989,185277.0
1990,218630.0
1991,215331.0
1992,211880.0
1993,169500.0
1994,238034.0
1995,179736.0
1996,252950.0
1997,321173.0
1998,328306.0
1999,248378.0
2000,314817.0
2001,270910.0
2002,240424.0
2003,242203.0
2004,272080.0
2005,222041.0
2006,216772.0
2007,248292.0
2008,208502.0
2009,196353.0
2010,194211.0
2011,139134.0
2012,178415.0
2013,179476.0
2014,184735.0
2015,212176.0
2016,187372.0
2017,199358.0
2018,123737.0
2019,131795.0
2020,110460.0
2021,109674.0
2022,185975.0
2023,139656.0
2024,239382.0
2025,341544.0
2026,175440.0
2027,159707.0
2028,149230.0
2029,169278.0
2030,274038.0
2031,236975.0
2032,252162.0
2033,269019.0
2034,170313.0
2035,212251.0
2036,197000.0
2037,209077.0
2038,307706.0
2039,219608.0
2040,353570.0
2041,295807.0
2042,203727.0
2043,174544.0
2044,164801.0
2045,210361.0
2046,143436.0
2047,140546.0
2048,137022.0
2049,137484.0
2050,177422.0
2051,108018.0
2052,133228.0
2053,145736.0
2054,99695.0
2055,161581.0
2056,139325.0
2057,118460.0
2058,213897.0
2059,134426.0
2060,171540.0
2061,175941.0
2062,132895.0
2063,116976.0
2064,138491.0
2065,110982.0
2066,166035.0
2067,108556.0
2068,139650.0
2069,81372.0
2070,110536.0
2071,89230.0
2072,136499.0
2073,141451.0
2074,186475.0
2075,146368.0
2076,116276.0
2077,155679.0
2078,129250.0
2079,134922.0
2080,119441.0
2081,127544.0
2082,121556.0
2083,149122.0
2084,113059.0
2085,124708.0
2086,99864.0
2087,117308.0
2088,98720.0
2089,85601.0
2090,121073.0
2091,123166.0
2092,121753.0
2093,116735.0
2094,130799.0
2095,141991.0
2096,84915.0
2097,96134.0
2098,143307.0
2099,57813.0
2100,80063.0
2101,122629.0
2102,127381.0
2103,112929.0
2104,125710.0
2105,124976.0
2106,74235.0
2107,215708.0
2108,107710.0
2109,110383.0
2110,125715.0
2111,150138.0
2112,134831.0
2113,117562.0
2114,120617.0
2115,153366.0
2116,116952.0
2117,138809.0
2118,120581.0
2119,111007.0
2120,119533.0
2121,97330.0
2122,116269.0
2123,88085.0
2124,162308.0
2125,123582.0
2126,153881.0
2127,145455.0
2128,119388.0
2129,88251.0
2130,138235.0
2131,147016.0
2132,118203.0
2133,123801.0
2134,124085.0
2135,97797.0
2136,81350.0
2137,107462.0
2138,137690.0
2139,150829.0
2140,135251.0
2141,142895.0
2142,125933.0
2143,139174.0
2144,135335.0
2145,138862.0
2146,172494.0
2147,147074.0
2148,133331.0
2149,127926.0
2150,217177.0
2151,133468.0
2152,172712.0
2153,154066.0
2154,110605.0
2155,138625.0
2156,237924.0
2157,234600.0
2158,239779.0
2159,219008.0
2160,174208.0
2161,238981.0
2162,399394.0
2163,342883.0
2164,251941.0
2165,187455.0
2166,146811.0
2167,216231.0
2168,209418.0
2169,197054.0
2170,218640.0
2171,152321.0
2172,134456.0
2173,179902.0
2174,225955.0
2175,308188.0
2176,320537.0
2177,243663.0
2178,221988.0
2179,138580.0
2180,189152.0
2181,192959.0
2182,225724.0
2183,192748.0
2184,123178.0
2185,119897.0
2186,142204.0
2187,147423.0
2188,153427.0
2189,204880.0
2190,82151.0
2191,83165.0
2192,86578.0
2193,115739.0
2194,108342.0
2195,111646.0
2196,103396.0
2197,116417.0
2198,149942.0
2199,173536.0
2200,146838.0
2201,132252.0
2202,214815.0
2203,134599.0
2204,174897.0
2205,116777.0
2206,124755.0
2207,222022.0
2208,250925.0
2209,212767.0
2210,119898.0
2211,118343.0
2212,118314.0
2213,103662.0
2214,136804.0
2215,107609.0
2216,147313.0
2217,67161.0
2218,68003.0
2219,66552.0
2220,77251.0
2221,316147.0
2222,259782.0
2223,264593.0
2224,207965.0
2225,132591.0
2226,173513.0
2227,195954.0
2228,273978.0
2229,249553.0
2230,162045.0
2231,218018.0
2232,175464.0
2233,172642.0
2234,249509.0
2235,209959.0
2236,262667.0
2237,335644.0
2238,205390.0
2239,104340.0
2240,163147.0
2241,148146.0
2242,121834.0
2243,129315.0
2244,101853.0
2245,101082.0
2246,144958.0
2247,108269.0
2248,125211.0
2249,121013.0
2250,127713.0
2251,116746.0
2252,166922.0
2253,160991.0
2254,180922.0
2255,187077.0
2256,181270.0
2257,202903.0
2258,169147.0
2259,175692.0
2260,156825.0
2261,195074.0
2262,216536.0
2263,359547.0
2264,448929.0
2265,164200.0
2266,297252.0
2267,353951.0
2268,425761.0
2269,154678.0
2270,195035.0
2271,231800.0
2272,196351.0
2273,157995.0
2274,179825.0
2275,162103.0
2276,185091.0
2277,183933.0
2278,144389.0
2279,127781.0
2280,115891.0
2281,163409.0
2282,177511.0
2283,102521.0
2284,106818.0
2285,147167.0
2286,126193.0
2287,356003.0
2288,273745.0
2289,369833.0
2290,444495.0
2291,326760.0
2292,413754.0
2293,482761.0
2294,407339.0
2295,458130.0
2296,276711.0
2297,335460.0
2298,331403.0
2299,362926.0
2300,338057.0
2301,306536.0
2302,239888.0
2303,236750.0
2304,236656.0
2305,185404.0
2306,184746.0
2307,188725.0
2308,220600.0
2309,285549.0
2310,203242.0
2311,200206.0
2312,166396.0
2313,173239.0
2314,174585.0
2315,176631.0
2316,185877.0
2317,182406.0
2318,176662.0
2319,178408.0
2320,182888.0
2321,249702.0
2322,180190.0
2323,184176.0
2324,173242.0
2325,207281.0
2326,173186.0
2327,217766.0
2328,223888.0
2329,187542.0
2330,178060.0
2331,343006.0
2332,414010.0
2333,315911.0
2334,260529.0
2335,276413.0
2336,316923.0
2337,192748.0
2338,283038.0
2339,210434.0
2340,391077.0
2341,210472.0
2342,233162.0
2343,218019.0
2344,224422.0
2345,224344.0
2346,211282.0
2347,204689.0
2348,238694.0
2349,163433.0
2350,300035.0
2351,260441.0
2352,247586.0
2353,218957.0
2354,135390.0
2355,148474.0
2356,145958.0
2357,194954.0
2358,196803.0
2359,133190.0
2360,116755.0
2361,144033.0
2362,263473.0
2363,137604.0
2364,154687.0
2365,220209.0
2366,197337.0
2367,220607.0
2368,214658.0
2369,214067.0
2370,171085.0
2371,167594.0
2372,178861.0
2373,276118.0
2374,285775.0
2375,240670.0
2376,275769.0
2377,328918.0
2378,153198.0
2379,196802.0
2380,147096.0
2381,168084.0
2382,204995.0
2383,209964.0
2384,229026.0
2385,157220.0
2386,137457.0
2387,135331.0
2388,96093.0
2389,119872.0
2390,152764.0
2391,139135.0
2392,115390.0
2393,168678.0
2394,144038.0
2395,203917.0
2396,144181.0
2397,217115.0
2398,126954.0
2399,59075.0
2400,65882.0
2401,115543.0
2402,138872.0
2403,134821.0
2404,156538.0
2405,158670.0
2406,136735.0
2407,128694.0
2408,135894.0
2409,123838.0
2410,152096.0
2411,123713.0
2412,159807.0
2413,135143.0
2414,148132.0
2415,131760.0
2416,122134.0
2417,132144.0
2418,133051.0
2419,126151.0
2420,126765.0
2421,152965.0
2422,114202.0
2423,122940.0
2424,149230.0
2425,170486.0
2426,134235.0
2427,135075.0
2428,179129.0
2429,115255.0
2430,128965.0
2431,112728.0
2432,142101.0
2433,143371.0
2434,141155.0
2435,145222.0
2436,107437.0
2437,97831.0
2438,128055.0
2439,104406.0
2440,117182.0
2441,98958.0
2442,101384.0
2443,116415.0
2444,125833.0
2445,88331.0
2446,131186.0
2447,180811.0
2448,128874.0
2449,112437.0
2450,156528.0
2451,118049.0
2452,203694.0
2453,95942.0
2454,124126.0
2455,116023.0
2456,127875.0
2457,130922.0
2458,126211.0
2459,110912.0
2460,142687.0
2461,119373.0
2462,135877.0
2463,127465.0
2464,163670.0
2465,126064.0
2466,116395.0
2467,146090.0
2468,98282.0
2469,88062.0
2470,190288.0
2471,210719.0
2472,158119.0
2473,118331.0
2474,90024.0
2475,209950.0
2476,116155.0
2477,129158.0
2478,150134.0
2479,114177.0
2480,144761.0
2481,120885.0
2482,126103.0
2483,110890.0
2484,121966.0
2485,126838.0
2486,156770.0
2487,182856.0
2488,160343.0
2489,147027.0
2490,142107.0
2491,87806.0
2492,178873.0
2493,150981.0
2494,151867.0
2495,85029.0
2496,222855.0
2497,146446.0
2498,113882.0
2499,85781.0
2500,122209.0
2501,133615.0
2502,139909.0
2503,98865.0
2504,179616.0
2505,229127.0
2506,248950.0
2507,278644.0
2508,250003.0
2509,215277.0
2510,219235.0
2511,180501.0
2512,209104.0
2513,216750.0
2514,245572.0
2515,148880.0
2516,171502.0
2517,133745.0
2518,149813.0
2519,230802.0
2520,212860.0
2521,191594.0
2522,222724.0
2523,122039.0
2524,137725.0
2525,146004.0
2526,140294.0
2527,120174.0
2528,126770.0
2529,127704.0
2530,112544.0
2531,247631.0
2532,224069.0
2533,195270.0
2534,235447.0
2535,314916.0
2536,233171.0
2537,241765.0
2538,183229.0
2539,187569.0
2540,172227.0
2541,183494.0
2542,166130.0
2543,122085.0
2544,112818.0
2545,134412.0
2546,122635.0
2547,128889.0
2548,156458.0
2549,158056.0
2550,359297.0
2551,136393.0
2552,124513.0
2553,79220.0
2554,103255.0
2555,120941.0
2556,103729.0
2557,107721.0
2558,156234.0
2559,140780.0
2560,147952.0
2561,153276.0
2562,137335.0
2563,148326.0
2564,187305.0
2565,144853.0
2566,162799.0
2567,141767.0
2568,183880.0
2569,210874.0
2570,113271.0
2571,163530.0
2572,165240.0
2573,209089.0
2574,295372.0
2575,125185.0
2576,125648.0
2577,150465.0
2578,90239.0
2579,68527.0
2580,106127.0
2581,104429.0
2582,107076.0
2583,296677.0
2584,164627.0
2585,172196.0
2586,211751.0
2587,208819.0
2588,146677.0
2589,146913.0
2590,215684.0
2591,213846.0
2592,214408.0
2593,239477.0
2594,176304.0
2595,200521.0
2596,309611.0
2597,180938.0
2598,278333.0
2599,346838.0
2600,147085.0
2601,137842.0
2602,86088.0
2603,94875.0
2604,89705.0
2605,81156.0
2606,148673.0
2607,190056.0
2608,199589.0
2609,172085.0
2610,113864.0
2611,132497.0
2612,157590.0
2613,128368.0
2614,126282.0
2615,156273.0
2616,138459.0
2617,170242.0
2618,182941.0
2619,195632.0
2620,188952.0
2621,180484.0
2622,182436.0
2623,251915.0
2624,274779.0
2625,285186.0
2626,168468.0
2627,172151.0
2628,487961.0
2629,504842.0
2630,369271.0
2631,455133.0
2632,447066.0
2633,311988.0
2634,407818.0
2635,148237.0
2636,183656.0
2637,180573.0
2638,264164.0
2639,186839.0
2640,150412.0
2641,108536.0
2642,188500.0
2643,108255.0
2644,124327.0
2645,101986.0
2646,95398.0
2647,103541.0
2648,141970.0
2649,150213.0
2650,141479.0
2651,149217.0
2652,420087.0
2653,243985.0
2654,247600.0
2655,385248.0
2656,340024.0
2657,357421.0
2658,297409.0
2659,306245.0
2660,338531.0
2661,346382.0
2662,366376.0
2663,280331.0
2664,277270.0
2665,324626.0
2666,276588.0
2667,170525.0
2668,182487.0
2669,171356.0
2670,287994.0
2671,191707.0
2672,186979.0
2673,216715.0
2674,216616.0
2675,168591.0
2676,189551.0
2677,197236.0
2678,256202.0
2679,279507.0
2680,279231.0
2681,436033.0
2682,335987.0
2683,500198.0
2684,320004.0
2685,353594.0
2686,256774.0
2687,321213.0
2688,216662.0
2689,208199.0
2690,454071.0
2691,188599.0
2692,134641.0
2693,193974.0
2694,134494.0
2695,193282.0
2696,187684.0
2697,186204.0
2698,189564.0
2699,178095.0
2700,154033.0
2701,156524.0
2702,118767.0
2703,131852.0
2704,130701.0
2705,123431.0
2706,108894.0
2707,124273.0
2708,133354.0
2709,103859.0
2710,125836.0
2711,279161.0
2712,385769.0
2713,170744.0
2714,150343.0
2715,169196.0
2716,157725.0
2717,183594.0
2718,217564.0
2719,160085.0
2720,170019.0
2721,139504.0
2722,164845.0
2723,144060.0
2724,128466.0
2725,137374.0
2726,141699.0
2727,175016.0
2728,173272.0
2729,157820.0
2730,143950.0
2731,128948.0
2732,126379.0
2733,154202.0
2734,149325.0
2735,136898.0
2736,143107.0
2737,123889.0
2738,132528.0
2739,157715.0
2740,130958.0
2741,146311.0
2742,152120.0
2743,153304.0
2744,152877.0
2745,139263.0
2746,142389.0
2747,148222.0
2748,115106.0
2749,130250.0
2750,129927.0
2751,137837.0
2752,199106.0
2753,149257.0
2754,214299.0
2755,137590.0
2756,92866.0
2757,66657.0
2758,96168.0
2759,166216.0
2760,124884.0
2761,141509.0
2762,144928.0
2763,189765.0
2764,146889.0
2765,254249.0
2766,125896.0
2767,91690.0
2768,121835.0
2769,121658.0
2770,147376.0
2771,113600.0
2772,114678.0
2773,149020.0
2774,135888.0
2775,113388.0
2776,151429.0
2777,151587.0
2778,115490.0
2779,124222.0
2780,92849.0
2781,100002.0
2782,100945.0
2783,107939.0
2784,123693.0
2785,130524.0
2786,76850.0
2787,114207.0
2788,81000.0
2789,180650.0
2790,101400.0
2791,109893.0
2792,55209.0
2793,141245.0
2794,110163.0
2795,115610.0
2796,100638.0
2797,176071.0
2798,114037.0
2799,117286.0
2800,73350.0
2801,106788.0
2802,135219.0
2803,155232.0
2804,136096.0
2805,93931.0
2806,87537.0
2807,172586.0
2808,148509.0
2809,132068.0
2810,135311.0
2811,153872.0
2812,150891.0
2813,143208.0
2814,150495.0
2815,98701.0
2816,229977.0
2817,154809.0
2818,132265.0
2819,173851.0
2820,137987.0
2821,103993.0
2822,172194.0
2823,246489.0
2824,176340.0
2825,142963.0
2826,134016.0
2827,135834.0
2828,204106.0
2829,183401.0
2830,217807.0
2831,183278.0
2832,231489.0
2833,307361.0
2834,212301.0
2835,216479.0
2836,196333.0
2837,161639.0
2838,147014.0
2839,184102.0
2840,201029.0
2841,203303.0
2842,221311.0
2843,151193.0
2844,156191.0
2845,123443.0
2846,212342.0
2847,203530.0
2848,223733.0
2849,205513.0
2850,284805.0
2851,220043.0
2852,234190.0
2853,230448.0
2854,138384.0
2855,205030.0
2856,203381.0
2857,192504.0
2858,199782.0
2859,129090.0
2860,132584.0
2861,132474.0
2862,179704.0
2863,122067.0
2864,246230.0
2865,138953.0
2866,137641.0
2867,107623.0
2868,106175.0
2869,111871.0
2870,135329.0
2871,89514.0
2872,59866.0
2873,100418.0
2874,139429.0
2875,119249.0
2876,163161.0
2877,149872.0
2878,163142.0
2879,137717.0
2880,100933.0
2881,143525.0
2882,167548.0
2883,186283.0
2884,190661.0
2885,176599.0
2886,220329.0
2887,99185.0
2888,135800.0
2889,63474.0
2890,86228.0
2891,133794.0
2892,42529.0
2893,88220.0
2894,54974.0
2895,325236.0
2896,286150.0
2897,204941.0
2898,141933.0
2899,218068.0
2900,159866.0
2901,194937.0
2902,170249.0
2903,344141.0
2904,359136.0
2905,91614.0
2906,200023.0
2907,111090.0
2908,132630.0
2909,134296.0
2910,79433.0
2911,85232.0
2912,147955.0
2913,85769.0
2914,83151.0
2915,85113.0
2916,84889.0
2917,160847.0
2918,116920.0
2919,226826.0
